,job_url,linkedin_job_url_cleaned,company_name,company_url,linkedin_company_url_cleaned,job_title,job_location,posted_date,normalized_company_name
13,https://www.linkedin.com/jobs/view/senior-data-scientist-remote-at-605-3514327290?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=EpBrw1P1ZBBAdAAjMFd6ig%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/senior-data-scientist-remote-at-605-3514327290,605,https://www.linkedin.com/company/605data?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/605data,Senior Data Scientist (Remote),"Syosset, NY",2023-02-09,605data
14,https://www.linkedin.com/jobs/view/data-scientist-at-cercacor-laboratories-inc-3485598972?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=FSJsycVzpvAZePl4e2gYEQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-cercacor-laboratories-inc-3485598972,"Cercacor Laboratories, Inc.",https://www.linkedin.com/company/cercacor-laboratories-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cercacor-laboratories-inc-,Data Scientist,"Irvine, CA",2023-02-20,Cercacor laboratories inc 
15,https://www.linkedin.com/jobs/view/data-scientist-at-motion-3497865734?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=w46Vrk%2Fwf6TbK3Y7uicldQ%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-motion-3497865734,Motion,https://www.linkedin.com/company/motionindustries?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/motionindustries,Data Scientist,"Irondale, AL",2023-02-23,Motionindustries
16,https://www.linkedin.com/jobs/view/data-scientist-at-cvs-health-3488142380?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=TvKoVLUgE%2BfKf2zEjw6XMA%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-cvs-health-3488142380,CVS Health,https://www.linkedin.com/company/cvs-health?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/cvs-health,Data Scientist,"New York, NY",2023-02-22,Cvs health
17,https://www.linkedin.com/jobs/view/data-scientist-at-booz-allen-hamilton-3494105865?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=X3mgcDbb7q0hxRwfCFhnCA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-booz-allen-hamilton-3494105865,Booz Allen Hamilton,https://www.linkedin.com/company/booz-allen-hamilton?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/booz-allen-hamilton,Data Scientist,"Arlington, VA",2023-02-22,Booz allen hamilton
18,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-optomi-3487290041?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=JyHppWFWmNaV6Px15l1xOQ%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-optomi-3487290041,Optomi,https://www.linkedin.com/company/optomi?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/optomi,Machine Learning Engineer,"Dallas, TX",2023-02-21,Optomi
19,https://www.linkedin.com/jobs/view/data-scientist-at-tekstream-solutions-3485589284?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=Afqo0b92GrgXSGR7Vf2BCA%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-tekstream-solutions-3485589284,TekStream Solutions,https://www.linkedin.com/company/tekstream-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/tekstream-solutions,Data Scientist,"Reston, VA",2023-02-20,Tekstream solutions
20,https://www.linkedin.com/jobs/view/data-scientist-at-sunrise-systems-inc-3489219203?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=kgsaOGxQzmhpmQ9CLQ719w%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-sunrise-systems-inc-3489219203,"Sunrise Systems, Inc.",https://www.linkedin.com/company/sunrise-systems-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/sunrise-systems-inc,Data Scientist,"Cambridge, MA",2023-02-20,Sunrise systems inc
21,https://www.linkedin.com/jobs/view/machine-learning-engineer%40-remote-at-advanced-knowledge-tech-llc-3508073520?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=DWt9zG4Pq6JDNb45Cmw5Bw%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/machine-learning-engineer%40-remote-at-advanced-knowledge-tech-llc-3508073520,Advanced Knowledge Tech LLC,https://www.linkedin.com/company/advanced-knowledge-tech-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/advanced-knowledge-tech-llc,Machine Learning Engineer@ Remote,United States,2023-02-09,Advanced knowledge tech llc
22,https://www.linkedin.com/jobs/view/data-scientist-at-koniag-government-services-3508033943?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=ctDKTphZ%2B%2FrjmPlC6QCnJw%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/data-scientist-at-koniag-government-services-3508033943,Koniag Government Services,https://www.linkedin.com/company/koniag-government-services?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/koniag-government-services,Data Scientist,"Laurel Park, NC",2023-02-20,Koniag government services
23,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-remote-at-hopper-3508052879?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=8BwbLcsq%2FPhkehL1H9Woig%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-remote-at-hopper-3508052879,Hopper,https://ca.linkedin.com/company/hopper?trk=public_jobs_jserp-result_job-search-card-subtitle,https://ca.linkedin.com/company/hopper,Senior Machine Learning Engineer - Remote,United States,2023-03-06,Hopper
24,https://www.linkedin.com/jobs/view/marketing-data-scientist-at-paypal-3481694993?refId=98TdDF3wbl2XLNbALbm3Hw%3D%3D&trackingId=SR5%2F3hijEkdfvxbkXR82Ow%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/jobs/view/marketing-data-scientist-at-paypal-3481694993,PayPal,https://www.linkedin.com/company/paypal?trk=public_jobs_jserp-result_job-search-card-subtitle,https://www.linkedin.com/company/paypal,Marketing Data Scientist,"Scottsdale, AZ",2023-02-17,Paypal
